site,date,flue_pred
AR-Vir,2011-01-28,0.3462156535824761
AR-Vir,2011-02-02,0.8428373406641185
AR-Vir,2011-02-03,0.210313476389274
AR-Vir,2011-02-11,0.32158307963982224
AR-Vir,2011-02-16,0.6927356083178893
AR-Vir,2011-02-24,0.12677333294413984
AR-Vir,2011-05-01,0.3108569491887465
AR-Vir,2011-05-11,1.2718322396976873
AR-Vir,2011-05-17,0.8326012997422367
AR-Vir,2011-05-25,0.9967457771999761
AR-Vir,2011-06-09,0.3303595430916175
AR-Vir,2011-06-10,0.3805844730231911
AR-Vir,2011-06-11,0.7209369441261515
AR-Vir,2011-06-19,1.0043846120825037
AR-Vir,2011-06-20,0.04974410170689225
AR-Vir,2011-06-22,1.4178587211063132
AR-Vir,2011-06-28,0.9096002939622849
AR-Vir,2011-08-02,1.1115880507277325
AR-Vir,2011-08-07,0.8648057923419401
AR-Vir,2011-08-23,1.1506445769919083
AR-Vir,2011-08-24,0.5678219689289108
AR-Vir,2011-08-29,1.2679557222872972
AR-Vir,2011-09-04,0.5380047244252637
AR-Vir,2011-09-08,1.476772336056456
AR-Vir,2011-09-09,0.07125361100770533
AR-Vir,2011-09-12,1.2677200067555532
AR-Vir,2011-09-14,0.4336707950569689
AR-Vir,2011-09-16,0.012274986365810037
AR-Vir,2011-09-29,0.5528698781272396
AR-Vir,2011-10-01,0.3695667665451765
AR-Vir,2011-10-03,1.489278778899461
AR-Vir,2011-10-11,0.6734130517579615
AR-Vir,2011-10-15,0.7249168530106544
AR-Vir,2011-10-22,0.24990183510817587
AR-Vir,2011-10-24,0.2659528370713815
AR-Vir,2011-10-27,0.5169637736398727
AR-Vir,2011-11-04,0.9039461701177061
AR-Vir,2011-11-28,0.18889227986801416
AR-Vir,2011-11-29,0.12209704157430679
AR-Vir,2011-12-04,1.2652034747879952
AR-Vir,2011-12-05,0.7782717546215281
AR-Vir,2011-12-15,1.1153070190921426
AR-Vir,2011-12-26,0.23155599483288825
AR-Vir,2011-12-27,0.887060585198924
AR-Vir,2012-01-02,0.7969592318404466
AR-Vir,2012-01-12,0.5184494988061488
AR-Vir,2012-01-18,1.1663685202365741
AR-Vir,2012-01-21,0.8170094661181793
AR-Vir,2012-01-23,0.3796145216329023
AR-Vir,2012-02-08,0.5844302088953555
AR-Vir,2012-02-11,1.1101622813148424
AR-Vir,2012-02-13,0.2265055269235745
AR-Vir,2012-02-23,0.11801370768807828
AR-Vir,2012-03-03,1.4846280907513574
AR-Vir,2012-03-08,1.2452630619518459
AR-Vir,2012-03-22,0.5502144293859601
AR-Vir,2012-03-23,0.0490793539211154
AR-Vir,2012-03-28,0.40295625978615135
AR-Vir,2012-03-29,0.5881174507085234
AR-Vir,2012-04-08,0.65822289464995265
AR-Vir,2012-04-13,0.537063303287141
AR-Vir,2012-04-19,0.857929706107825
AR-Vir,2012-05-01,0.29353552940301597
AR-Vir,2012-05-02,0.021687704720534384
AR-Vir,2012-05-16,1.4525901444721967
AR-Vir,2012-05-27,0.877343195839785
AR-Vir,2012-05-29,0.7011882523074746
AR-Vir,2012-06-16,0.7258390802890062
AR-Vir,2012-06-18,0.40390735294204205
AU-Ade,2007-11-04,0.16541413951199502
AU-Ade,2007-11-15,0.8789989594370127
AU-Ade,2007-11-18,0.5869116364046931
AU-Ade,2007-11-24,0.15733444166835397
AU-Ade,2007-11-25,1.0073222822975367
AU-Ade,2007-12-04,0.6312189287273213
AU-Ade,2007-12-10,0.269102938240394
AU-Ade,2007-12-14,0.48520222411025316
AU-Ade,2007-12-24,0.2645625782897696
AU-Ade,2007-12-25,0.2776720365509391
AU-Ade,2007-12-26,1.4719402100890875
AU-Ade,2007-12-28,1.2418063479708508
AU-Ade,2008-01-04,1.46705910586752
AU-Ade,2008-01-05,1.1979760362301022
AU-Ade,2008-01-10,0.1214498053304851
AU-Ade,2008-01-22,0.3866106601199135
AU-Ade,2008-02-02,0.9047806249000132
AU-Ade,2008-02-03,1.4291510295588523
AU-Ade,2008-02-06,0.5908727520145476
AU-Ade,2008-02-07,0.43478912534192204
AU-Ade,2008-02-08,1.3771918031852692
AU-Ade,2008-02-19,1.0880275138188154
AU-Ade,2008-03-05,1.4834474686067551
AU-Ade,2008-03-06,0.1766031727893278
AU-Ade,2008-03-11,1.0003184541128576
AU-Ade,2008-03-13,1.2859291224740446
AU-Ade,2008-03-15,0.2425944363931194
AU-Ade,2008-03-18,0.25692493084352463
AU-Ade,2008-03-21,0.4156135538360104
AU-Ade,2008-03-26,0.6137142487568781
AU-Ade,2008-03-29,0.9031417644582689
AU-Ade,2008-04-01,0.6594718953128904
AU-Ade,2008-04-04,0.5992118027061224
AU-Ade,2008-04-10,0.5480059190886095
AU-Ade,2008-04-16,0.02758930914569646
AU-Ade,2008-04-24,1.449651044793427
AU-Ade,2008-05-04,0.48055246809963137
AU-Ade,2008-05-09,0.1901236572302878
AU-Ade,2008-05-15,0.10829167510382831
AU-Ade,2008-05-26,0.061431641690433025
AU-Ade,2008-06-02,0.6505897273309529
AU-Ade,2008-06-03,0.06262354552745819
AU-Ade,2008-06-06,0.6726629870245233
AU-Ade,2008-06-11,0.8451786126242951
AU-Ade,2008-06-15,0.7710477673681453
AU-Ade,2008-06-21,0.038141482276842
AU-Ade,2008-06-24,0.803577047190629
AU-Ade,2008-07-02,1.4325082775903866
AU-Ade,2008-07-05,0.41804476431570947
AU-Ade,2008-07-13,0.72467559739016
AU-Ade,2008-07-19,0.9468601425178349
AU-Ade,2008-07-27,0.7498645327286795
AU-Ade,2008-07-31,0.8306973797734827
AU-Ade,2008-08-01,0.16215689422097057
AU-Ade,2008-08-06,1.37778821925167
AU-Ade,2008-08-14,0.9274988601682708
AU-Ade,2008-08-20,0.10909826005809009
AU-Ade,2008-08-28,1.3269353925716132
AU-Ade,2008-08-29,0.943416417343542
AU-Ade,2008-08-30,1.1425626642303541
AU-Ade,2008-09-03,0.10695454466622323
AU-Ade,2008-09-14,1.1119185589486733
AU-Ade,2008-09-18,0.6973600834608078
AU-Ade,2008-09-22,0.845837460597977
AU-Ade,2008-09-29,0.7725984564749524
AU-Ade,2008-10-02,0.6323307595448568
AU-Ade,2008-10-07,0.3361757170641795
AU-Ade,2008-10-09,0.8283238381845877
AU-Ade,2008-10-15,0.12623170239385217
AU-Ade,2008-10-16,1.2481116960989311
AU-Ade,2008-10-17,1.244838552782312
AU-Ade,2008-10-21,1.3948698275489733
AU-Ade,2008-10-31,1.4077959809219465
AU-Ade,2008-11-06,0.9382890566485003
AU-Ade,2008-11-07,1.4844037162838504
AU-Ade,2008-11-15,0.6828659417806193
AU-Ade,2008-11-21,1.083670320454985
AU-Ade,2008-11-27,0.034264432615600526
AU-Ade,2008-11-28,0.8149018791737035
AU-Ade,2008-12-01,0.9283294267952442
AU-Ade,2008-12-10,1.381397220888175
AU-Ade,2008-12-11,1.1606265945592895
AU-Ade,2008-12-16,1.2139023758936673
AU-Ade,2008-12-22,0.12207848019897938
AU-Ade,2009-01-04,0.4257129770703614
AU-Ade,2009-01-13,0.7872947658179328
AU-Ade,2009-01-15,0.5388264718931168
AU-Ade,2009-02-01,0.2331613542046398
AU-Ade,2009-02-27,0.4449356677941978
AU-Ade,2009-02-28,1.2696087275398895
AU-Ade,2009-03-03,0.09744748135562986
AU-Ade,2009-04-05,0.696862596552819
AU-Ade,2009-04-13,0.46334833663422614
AU-Ade,2009-04-14,1.3170278241159394
AU-Ade,2009-04-21,0.659037547535263
AU-Ade,2009-04-22,0.9639197528595105
AU-Ade,2009-04-24,0.27865889808163047
AU-Ade,2009-04-26,0.14671300363261253
AU-Ade,2009-05-03,0.6990858387434855
AU-Ade,2009-05-07,0.23314237862359732
AU-Ade,2009-05-12,0.465394408791326
AU-Ade,2009-05-15,0.6256352928467095
AU-Ade,2009-05-18,0.4098473080666736
AU-Ade,2009-05-24,1.1740374548826367
AU-ASM,2010-09-06,0.06214049470145255
AU-ASM,2010-09-07,1.1756870141252875
AU-ASM,2010-09-08,0.4840448299655691
AU-ASM,2010-09-20,0.7380481730215251
AU-ASM,2010-10-03,1.1416425184579566
AU-ASM,2010-10-09,0.5329937761416659
AU-ASM,2010-10-16,1.210083388374187
AU-ASM,2010-10-28,1.4129518180852756
AU-ASM,2010-10-29,0.10811751417350024
AU-ASM,2010-11-07,0.6622486563865095
AU-ASM,2010-11-22,0.4472355383913964
AU-ASM,2010-11-23,0.6995300345588475
AU-ASM,2010-11-24,0.42487539688590914
AU-ASM,2010-12-07,0.32059288665186614
AU-ASM,2010-12-10,0.7007604448590428
AU-ASM,2010-12-12,0.9144378311466426
AU-ASM,2010-12-15,1.2021575291873887
AU-ASM,2010-12-20,0.9113268811488524
AU-ASM,2011-01-02,1.1574388610897586
AU-ASM,2011-01-21,1.215342404670082
AU-ASM,2011-02-03,1.2502436974318698
AU-ASM,2011-02-20,0.08577330806292593
AU-ASM,2011-02-24,0.50707818986848
AU-ASM,2011-03-03,0.5185866323299706
AU-ASM,2011-03-24,0.8364895001286641
AU-ASM,2011-03-30,0.4550871419487521
AU-ASM,2011-04-11,0.40374642389360815
AU-ASM,2011-04-16,1.2174692458938807
AU-ASM,2011-04-20,0.43722994287963957
AU-ASM,2011-04-27,1.090807508211583
AU-ASM,2011-04-30,0.7334136923309416
AU-ASM,2011-05-01,0.6360012312652543
AU-ASM,2011-05-07,0.47204720915760845
AU-ASM,2011-05-08,0.8521412301342934
AU-ASM,2011-05-18,0.6227904323022813
AU-ASM,2011-05-20,1.2454423655290157
AU-ASM,2011-05-21,1.0338363884948194
AU-ASM,2011-05-24,1.4960828282637522
AU-ASM,2011-05-27,0.5267501575872302
AU-ASM,2011-05-30,0.43490146240219474
AU-ASM,2011-06-12,0.8699257570551708
AU-ASM,2011-06-18,1.3040075761964545
AU-ASM,2011-06-23,1.3147929226979613
AU-ASM,2011-06-24,0.28093278827145696
AU-ASM,2011-06-26,1.3769745564786717
AU-ASM,2011-07-01,0.4555766541743651
AU-ASM,2011-07-02,0.20476291165687144
AU-ASM,2011-07-05,0.16877035901416093
AU-ASM,2011-07-21,1.2929898602887988
AU-ASM,2011-07-26,0.6257573068141937
AU-ASM,2011-08-14,1.308773533324711
AU-ASM,2011-08-15,0.4744933736510575
AU-ASM,2011-08-30,0.2721588013228029
AU-ASM,2011-09-17,0.5788882869528607
AU-ASM,2011-10-20,1.1373622779501602
AU-ASM,2011-10-27,0.3739055043552071
AU-ASM,2011-10-31,0.7108108385000378
AU-ASM,2011-11-05,0.16268445295281708
AU-ASM,2011-12-07,1.476007811492309
AU-ASM,2011-12-12,0.10013362637255341
AU-ASM,2011-12-25,0.7080731482710689
AU-ASM,2012-01-21,1.263977172318846
AU-ASM,2012-01-27,0.34607478068210185
AU-ASM,2012-01-30,1.4779930268414319
AU-ASM,2012-02-02,0.5039122870657593
AU-ASM,2012-02-10,0.43283132649958134
AU-ASM,2012-02-29,0.6255275864386931
AU-ASM,2012-03-03,0.008373558288440108
AU-ASM,2012-03-11,1.1880787156987935
AU-ASM,2012-03-16,0.9101459782104939
AU-ASM,2012-03-28,1.1468704284634441
AU-ASM,2012-03-31,0.17980550648644567
AU-ASM,2012-04-11,1.0220810357714072
AU-ASM,2012-04-12,0.5302496021613479
AU-ASM,2012-04-14,0.5127822702052072
AU-ASM,2012-04-16,0.2824278899934143
AU-ASM,2012-04-29,0.4063248789170757
AU-ASM,2012-05-05,1.2840428394265473
AU-ASM,2012-05-09,0.14517088572029024
AU-ASM,2012-05-17,0.028542621759697795
AU-ASM,2012-05-23,1.480421707034111
AU-ASM,2012-06-13,0.6452513850526884
AU-ASM,2012-06-14,1.0994512145407498
AU-ASM,2012-06-21,1.3120925424154848
AU-ASM,2012-06-27,1.125303896726109
AU-ASM,2012-07-06,0.19156074046622962
AU-ASM,2012-07-10,0.16447729000356048
AU-ASM,2012-07-12,0.9513947734376416
AU-ASM,2012-07-13,0.07854557689279318
AU-ASM,2012-08-01,0.7550802627811208
AU-ASM,2012-08-02,0.031639804132282734
AU-ASM,2012-08-10,0.161939708981663
AU-ASM,2012-08-14,0.7562504920642823
AU-ASM,2012-08-16,1.0441952920518816
AU-ASM,2012-08-18,0.32879468507599086
AU-ASM,2012-08-24,0.3995462864404544
AU-ASM,2012-08-25,0.38144963630475104
AU-ASM,2012-08-27,1.1717487936839461
AU-ASM,2012-08-31,0.10315945150796324
AU-ASM,2012-09-10,0.6021981186931953
AU-ASM,2012-09-14,0.1706095200497657
AU-ASM,2012-09-23,0.5876687723211944
AU-ASM,2012-09-28,1.3966830015415326
AU-ASM,2012-10-05,1.0835017994977534
AU-ASM,2012-10-21,1.273915546364151
AU-ASM,2012-10-22,0.3623440690571442
AU-ASM,2012-10-28,0.2114413232775405
AU-ASM,2012-10-29,0.4760007845470682
AU-ASM,2012-11-05,1.292092147981748
AU-ASM,2012-11-08,0.33259582542814314
AU-ASM,2012-11-13,1.425186371896416
AU-ASM,2012-11-15,0.813321994501166
AU-ASM,2012-11-18,1.2902827021898702
AU-ASM,2012-11-19,1.3553406524006277
AU-ASM,2012-11-22,1.0458536767400801
AU-ASM,2012-11-24,0.4738997337408364
AU-ASM,2012-11-28,0.5947869045194238
AU-ASM,2012-12-08,1.1301458441885188
AU-ASM,2012-12-14,1.241584247793071
AU-ASM,2012-12-15,0.5700473041506484
AU-ASM,2012-12-23,0.9544655604986474
AU-ASM,2012-12-28,0.5205517468275502
AU-ASM,2012-12-30,1.0541051117470488
AU-ASM,2013-01-07,0.11829225334804505
AU-ASM,2013-01-09,0.5973817412741482
AU-ASM,2013-01-15,0.07604112534318119
AU-ASM,2013-01-19,0.6775402411585674
AU-ASM,2013-01-20,1.1338611262617633
AU-ASM,2013-01-22,0.49783943232614547
AU-ASM,2013-01-26,1.1839997889474034
AU-ASM,2013-02-02,0.4061667288187891
AU-ASM,2013-02-04,0.5313712349161506
AU-ASM,2013-02-22,1.4205611811485142
AU-ASM,2013-02-23,0.07244069979060441
AU-ASM,2013-02-25,0.9425292124506086
AU-ASM,2013-03-07,0.6136957739945501
AU-ASM,2013-03-08,1.047504529939033
AU-ASM,2013-03-12,0.39559530245605856
AU-ASM,2013-03-14,1.1770257950993255
AU-ASM,2013-04-03,1.0025917041348293
AU-ASM,2013-04-12,0.18085340224206448
AU-ASM,2013-04-13,1.1463907883735374
AU-ASM,2013-04-21,0.7352033131755888
AU-ASM,2013-05-01,0.7512644429225475
AU-ASM,2013-05-05,0.06157316279131919
AU-ASM,2013-05-19,0.7175344415009022
AU-ASM,2013-05-28,1.2024219331797212
AU-ASM,2013-05-29,0.44400109292473644
AU-ASM,2013-06-06,0.8030714060878381
AU-ASM,2013-06-07,0.17441785032860935
AU-ASM,2013-06-11,0.6486774059012532
AU-ASM,2013-06-23,0.2271323591703549
AU-ASM,2013-06-24,1.0764667462790385
AU-ASM,2013-06-26,0.568462724913843
AU-ASM,2013-07-03,0.4972892993828282
AU-ASM,2013-07-04,1.2943868158617988
AU-ASM,2013-07-10,0.6805939567275345
AU-ASM,2013-07-14,1.4632836469681934
AU-ASM,2013-07-16,0.9776725609553978
AU-ASM,2013-07-19,0.3878723963862285
AU-ASM,2013-07-20,0.7384591677691787
AU-ASM,2013-07-25,1.0889284381410107
AU-ASM,2013-07-27,0.5187871508533135
AU-ASM,2013-08-09,0.022664268384687603
AU-ASM,2013-08-10,0.5180126794148237
AU-ASM,2013-08-11,0.2196751730516553
AU-ASM,2013-08-15,0.6526996192988008
AU-ASM,2013-08-18,0.5239873195532709
AU-ASM,2013-08-27,0.02598603058140725
AU-ASM,2013-08-29,0.7769564716145396
AU-ASM,2013-08-30,0.054363462841138244
AU-ASM,2013-09-09,0.4993377645732835
AU-ASM,2013-09-10,0.646030887728557
AU-ASM,2013-09-11,1.1296274594496936
AU-ASM,2013-09-20,0.18568106624297798
AU-ASM,2013-10-03,0.4209297032793984
AU-ASM,2013-10-09,0.4737656924407929
AU-ASM,2013-10-10,1.0032499227672815
AU-ASM,2013-10-13,0.4120006717275828
AU-ASM,2013-10-17,0.6139656237792224
AU-ASM,2013-10-18,0.05957600148394704
AU-ASM,2013-10-20,0.350152775994502
AU-ASM,2013-10-23,0.5277452515438199
AU-ASM,2013-10-26,0.9959352859295905
AU-ASM,2013-11-10,0.4539231184171513
AU-ASM,2013-11-12,1.4683325628284365
AU-ASM,2013-11-22,0.24762807064689696
AU-ASM,2013-11-23,0.19880530145019293
AU-ASM,2013-11-30,0.41712667525280267
AU-ASM,2013-12-02,0.025871183490380645
AU-ASM,2013-12-21,0.34255916881375015
AU-DaP,2007-09-22,1.4587363118771464
AU-DaP,2007-09-30,0.9850289889145643
AU-DaP,2007-10-12,0.9794394158525392
AU-DaP,2007-11-23,1.402648676885292
AU-DaP,2007-11-28,0.06353090784978122
AU-DaP,2007-12-02,0.8095734897069633
AU-DaP,2007-12-03,0.6600964585086331
AU-DaP,2007-12-10,0.6642577674938366
AU-DaP,2007-12-15,0.6367232508491725
AU-DaP,2008-01-06,0.043486823444254696
AU-DaP,2008-01-08,0.025658232858404517
AU-DaP,2008-01-09,1.1522791647585109
AU-DaP,2008-01-11,1.4290166463470086
AU-DaP,2008-01-14,1.4438327840762213
AU-DaP,2008-01-15,0.7298712084302679
AU-DaP,2008-02-02,0.3638429985148832
AU-DaP,2008-02-11,0.9949048357084394
AU-DaP,2008-02-15,0.26927828800398856
AU-DaP,2008-02-19,1.4886866624001414
AU-DaP,2008-02-22,0.1891349967336282
AU-DaP,2008-02-28,0.5160252582281828
AU-DaP,2008-03-03,0.1979022956220433
AU-DaP,2008-03-06,0.7642898816848174
AU-DaP,2008-03-17,1.4812770495191216
AU-DaP,2008-03-21,0.7638575225137174
AU-DaP,2008-04-24,0.6673382297158241
AU-DaP,2008-04-29,0.8054189515532926
AU-DaP,2008-05-01,1.4321352085098624
AU-DaP,2008-05-03,0.33766686846502125
AU-DaP,2008-05-15,0.5544218545546755
AU-DaP,2008-05-20,0.3776455228216946
AU-DaP,2008-06-02,1.3945774639723822
AU-DaP,2008-06-08,0.0433902241056785
AU-DaP,2008-06-09,1.4797290960559621
AU-DaP,2008-06-14,0.1418027562322095
AU-DaP,2008-06-15,1.0129811736987904
AU-DaP,2008-07-08,1.1492818765109405
AU-DaP,2008-07-10,0.7649348108097911
AU-DaP,2008-07-16,1.4154637340689078
AU-DaP,2008-07-18,0.4942798133706674
AU-DaP,2008-07-30,0.09063011838588864
AU-DaP,2008-08-05,0.8515080803772435
AU-DaP,2008-08-06,1.044662095606327
AU-DaP,2008-08-11,0.8628390971571207
AU-DaP,2008-08-15,0.9070803124923259
AU-DaP,2008-08-16,1.4671164695173502
AU-DaP,2008-08-19,0.23113716510124505
AU-DaP,2008-08-20,1.3707793084904552
AU-DaP,2008-08-26,0.37282348063308746
AU-DaP,2008-09-02,0.22021868743468076
AU-DaP,2008-09-03,0.9906763080507517
AU-DaP,2008-09-06,0.48559871572069824
AU-DaP,2008-09-13,1.4281159004895017
AU-DaP,2008-09-17,0.33082804433070123
AU-DaP,2008-09-27,0.9935818458907306
AU-DaP,2008-10-08,0.677687089308165
AU-DaP,2008-10-15,0.5814872280461714
AU-DaP,2008-11-04,1.4505227616755292
AU-DaP,2008-11-07,0.28832630964461714
AU-DaP,2008-11-15,0.6574438005918637
AU-DaP,2008-11-17,0.24755040009040385
AU-DaP,2008-11-30,0.6266096049221233
AU-DaP,2008-12-03,0.5821246434934437
AU-DaP,2008-12-05,1.1810495088575408
AU-DaP,2008-12-10,0.5877936881734058
AU-DaP,2008-12-21,1.1824014550074935
AU-DaP,2008-12-28,1.3376942903269082
AU-DaP,2009-01-10,1.1021617421647534
AU-DaP,2009-01-15,1.4726952026830986
AU-DaP,2009-01-29,1.4155138285132125
AU-DaP,2009-02-02,0.6829721261747181
AU-DaP,2009-02-05,1.0410011967178434
AU-DaP,2009-02-22,1.0248430474894121
AU-DaP,2009-03-31,0.8841175533598289
AU-DaP,2009-04-03,0.7514586910838261
AU-DaP,2009-04-09,0.5352953601395711
AU-DaP,2009-04-20,1.0392953973496333
AU-DaP,2009-04-26,0.4216435927664861
AU-DaP,2009-05-07,0.5474059029947966
AU-DaP,2009-05-15,1.438638533349149
AU-DaP,2009-05-24,0.9900565686402842
AU-DaP,2009-05-26,0.1434889726806432
AU-DaP,2009-05-30,0.9131668084301054
AU-DaP,2009-05-31,1.375025812885724
AU-DaP,2009-06-13,1.2286429895320907
AU-DaP,2009-07-09,0.43317036575172096
AU-DaP,2009-07-10,0.7018278763862327
AU-DaP,2009-07-15,0.22547563340049237
AU-DaP,2009-07-18,1.0703786549856886
AU-DaP,2009-07-23,0.8005513858515769
AU-DaP,2009-07-25,0.8394451945787296
AU-DaP,2009-08-04,0.5029168508481234
AU-DaP,2009-08-08,0.4152843140764162
AU-DaP,2009-08-09,0.3437550002709031
AU-DaP,2009-08-10,1.2324763087090105
AU-DaP,2009-08-15,0.8050965762231499
AU-DaP,2009-09-03,0.09157826949376613
AU-DaP,2009-09-12,0.897103987284936
AU-DaP,2009-10-02,1.4123574674595147
AU-DaP,2009-10-24,0.9332288751611486
AU-DaP,2009-11-01,0.43763476714957505
AU-DaP,2009-11-26,0.2548319542547688
AU-DaP,2009-12-04,0.7467192354379222
AU-DaP,2009-12-14,0.6646327092312276
AU-DaP,2009-12-15,0.9772074550855905
AU-DaP,2009-12-20,0.28837654867675155
AU-DaP,2009-12-31,1.032597966841422
AU-DaP,2010-01-04,0.8624830939806998
AU-DaP,2010-01-07,0.9593850730452687
AU-DaP,2010-01-19,1.4009946853620932
AU-DaP,2010-01-21,0.3179790652357042
AU-DaP,2010-01-22,1.3614009709563106
AU-DaP,2010-01-24,1.0575847680447623
AU-DaP,2010-02-02,1.1053359633078799
AU-DaP,2010-02-03,0.1566601776285097
AU-DaP,2010-02-06,0.5571233719820157
AU-DaP,2010-02-13,1.4281251970678568
AU-DaP,2010-02-19,0.34976447734516114
AU-DaP,2010-02-27,0.18517049099318683
AU-DaP,2010-02-28,1.30289456108585
AU-DaP,2010-03-13,0.3352535718586296
AU-DaP,2010-04-01,0.9061346965609118
AU-DaP,2010-04-02,0.25122309231664985
AU-DaP,2010-04-05,0.17218413285445422
AU-DaP,2010-04-15,1.4288190649822354
AU-DaP,2010-04-22,1.054846950690262
AU-DaP,2010-04-25,0.9491448837798089
AU-DaP,2010-05-10,1.2850580792874098
AU-DaP,2010-05-14,1.3348414124920964
AU-DaP,2010-05-18,0.5852310759946704
AU-DaP,2010-06-07,1.09947680903133
AU-DaP,2010-06-14,0.3186996941221878
AU-DaP,2010-06-16,0.8587898821569979
AU-DaP,2010-06-18,0.5152209032094106
AU-DaP,2010-06-22,1.3051324817351997
AU-DaP,2010-06-26,0.9720043548149988
AU-DaP,2010-06-27,0.04130915680434555
AU-DaP,2010-06-29,1.0922932868124917
AU-DaP,2010-07-04,1.125402614590712
AU-DaP,2010-08-03,0.4925335329025984
AU-DaP,2010-08-05,0.9969848660985008
AU-DaP,2010-09-26,1.489891431410797
AU-DaP,2010-10-09,0.91977792349644
AU-DaP,2010-10-15,0.4500682249199599
AU-DaP,2010-10-27,1.1736408836441115
AU-DaP,2010-11-03,0.29730615788139403
AU-DaP,2010-11-04,0.9182590384734794
AU-DaP,2010-11-18,0.3167344144312665
AU-DaP,2010-11-28,0.07689809321891516
AU-DaP,2010-12-10,0.07521824177820235
AU-DaP,2010-12-20,1.2620420315070078
AU-DaP,2010-12-26,1.1005683521507308
AU-DaP,2010-12-29,1.1193468631245196
AU-DaP,2010-12-30,1.1701342170126736
AU-DaP,2011-01-06,1.3710202494403347
AU-DaP,2011-01-07,0.15140371851157397
AU-DaP,2011-01-10,1.0235875896178186
AU-DaP,2011-01-12,0.8361657162895426
AU-DaP,2011-01-14,0.6253647187259048
AU-DaP,2011-01-16,0.9723893083864823
AU-DaP,2011-01-23,1.133235891815275
AU-DaP,2011-01-27,0.13667543360497802
AU-DaP,2011-01-31,0.7502900183899328
AU-DaP,2011-02-10,0.49801781319547445
AU-DaP,2011-02-12,1.3854752968763933
AU-DaP,2011-02-20,1.4126081600552425
AU-DaP,2011-02-23,0.1994580659084022
AU-DaP,2011-03-03,0.3643051948165521
AU-DaP,2011-03-07,0.200137180974707
AU-DaP,2011-03-08,1.1868772582383826
AU-DaP,2011-03-30,0.8442134287906811
AU-DaP,2011-04-06,1.1042502330383286
AU-DaP,2011-04-27,1.3394308051792905
AU-DaP,2011-04-30,1.4221653209533542
AU-DaP,2011-05-10,0.8771874213125557
AU-DaP,2011-05-16,1.4608365133171901
AU-DaP,2011-05-22,0.14926399604883045
AU-DaP,2011-05-31,0.3739658970152959
AU-DaP,2011-06-08,0.788980532088317
AU-DaP,2011-06-10,0.5879160856129602
AU-DaP,2011-06-13,0.20923446910455823
AU-DaP,2011-06-14,0.3357785325497389
AU-DaP,2011-06-22,0.8888233287725598
AU-DaP,2011-06-23,1.4291203413158655
