site,date,flue_pred
AR-Vir,2011-06-20,0.9582462982687718
AR-Vir,2011-06-22,0.9745055412415229
AR-Vir,2011-06-28,0.9946967122492211
AR-Vir,2011-08-02,0.9768630537506381
AR-Vir,2011-08-07,0.9730711845068819
AR-Vir,2011-08-23,0.997445255767843
AR-Vir,2011-08-24,0.9964244787788273
AR-Vir,2011-08-29,0.981842070719071
AR-Vir,2011-09-04,0.970957442702354
AR-Vir,2011-09-08,0.9843599659026958
AR-Vir,2011-09-09,0.9810192544560487
AR-Vir,2011-09-12,0.9831062558292772
AR-Vir,2011-09-14,0.9707201272699056
AR-Vir,2011-09-16,0.9482728691705443
AR-Vir,2011-09-29,0.8893223089991684
AR-Vir,2011-10-01,0.9568632061350673
AR-Vir,2011-10-03,0.9795629987140818
AR-Vir,2011-10-11,0.9800573208644867
AR-Vir,2011-10-15,0.9775338270146114
AR-Vir,2011-10-22,0.945905803523874
AR-Vir,2011-10-24,0.9475360168742843
AR-Vir,2011-10-27,0.9921988606498282
AR-Vir,2011-11-04,0.9606885142493997
AR-Vir,2011-11-28,0.834763900569114
AR-Vir,2011-11-29,0.7994072504676838
AR-Vir,2011-12-04,0.879260560008583
AR-Vir,2011-12-05,0.9099112267826085
AR-Vir,2011-12-15,0.9454777985526324
AR-Vir,2011-12-26,0.9663718243905195
AR-Vir,2011-12-27,0.9137203369508834
AR-Vir,2012-01-02,0.8668045366213806
AR-Vir,2012-01-12,0.9368642459307815
AR-Vir,2012-01-18,0.9361054209133348
AR-Vir,2012-01-21,0.9345806748966813
AR-Vir,2012-01-23,0.9301740910365507
AR-Vir,2012-02-08,0.8836578148558579
AR-Vir,2012-02-11,0.8085557048748347
AR-Vir,2012-02-13,0.7562773846230127
AR-Vir,2012-02-23,0.8888938804528965
AR-Vir,2012-03-03,0.9094417984556887
AR-Vir,2012-03-08,0.9110753370794566
AR-Vir,2012-03-22,0.8952720693703209
AR-Vir,2012-03-23,0.8782076004268227
AR-Vir,2012-03-28,0.8767473966929951
AR-Vir,2012-03-29,0.8076518369120305
AR-Vir,2012-04-08,0.8749459799579291
AR-Vir,2012-04-13,0.911686576367113
AR-Vir,2012-04-19,0.9102549901183521
AR-Vir,2012-05-01,0.9286607938499775
AR-Vir,2012-05-02,0.912220904501843
AR-Vir,2012-05-16,0.8953493313649318
AR-Vir,2012-05-27,0.9549721722991692
AR-Vir,2012-05-29,0.9109595573586876
AR-Vir,2012-06-16,0.9727771578037241
AR-Vir,2012-06-18,0.9937215419358261
AU-Ade,2007-11-04,0.8138337130441224
AU-Ade,2007-11-15,0.8117949019676923
AU-Ade,2007-11-18,0.8143638608147112
AU-Ade,2007-11-24,0.865090051055339
AU-Ade,2007-11-25,0.8849933414776049
AU-Ade,2007-12-04,0.877295226061045
AU-Ade,2007-12-10,0.8872682753592216
AU-Ade,2007-12-14,0.8956751078201448
AU-Ade,2007-12-24,0.8940785748231316
AU-Ade,2007-12-25,0.8980119082167306
AU-Ade,2007-12-26,0.896535722037868
AU-Ade,2007-12-28,0.9108373453136417
AU-Ade,2008-01-04,0.9128121997350201
AU-Ade,2008-01-05,0.9012014584103369
AU-Ade,2008-01-10,0.8970954224083757
AU-Ade,2008-01-22,0.8701840930621433
AU-Ade,2008-02-02,0.8416911833458434
AU-Ade,2008-02-03,0.8867201541762861
AU-Ade,2008-02-06,0.8887480555567824
AU-Ade,2008-02-07,0.8969609074966446
AU-Ade,2008-02-08,0.8964818573984026
AU-Ade,2008-02-19,0.90209543667548
AU-Ade,2008-03-05,0.9025236827954852
AU-Ade,2008-03-06,0.9005078975873153
AU-Ade,2008-03-11,0.9021426793459704
AU-Ade,2008-03-13,0.8988268780978311
AU-Ade,2008-03-15,0.8982907740852227
AU-Ade,2008-03-18,0.8947554833044653
AU-Ade,2008-03-21,0.8926868367549169
AU-Ade,2008-03-26,0.8950550183917617
AU-Ade,2008-03-29,0.9024724311167553
AU-Ade,2008-04-01,0.8981539913645352
AU-Ade,2008-04-04,0.8927682899743737
AU-Ade,2008-04-10,0.852421416504557
AU-Ade,2008-04-16,0.8057386924260481
AU-Ade,2008-04-24,0.7852814722755935
AU-Ade,2008-05-04,0.6496322713112302
AU-Ade,2008-05-09,0.6422345603690746
AU-Ade,2008-05-15,0.6561319253472119
AU-Ade,2008-05-26,0.6703709973316905
AU-Ade,2008-06-02,0.6432678645900163
AU-Ade,2008-06-03,0.6591694288038497
AU-Ade,2008-06-06,0.6841444711465224
AU-Ade,2008-06-11,0.644636857479861
AU-Ade,2008-06-15,0.6408032585683845
AU-Ade,2008-06-21,0.6141520222380361
AU-Ade,2008-06-24,0.5814733841543694
AU-Ade,2008-07-02,0.5477883071474461
AU-Ade,2008-07-05,0.5253665008555685
AU-Ade,2008-07-13,0.5926800273285912
AU-Ade,2008-07-19,0.5973073648538448
AU-Ade,2008-07-27,0.5358775720895406
AU-Ade,2008-07-31,0.5546186668862988
AU-Ade,2008-08-01,0.5553413497848527
AU-Ade,2008-08-06,0.5508753116437166
AU-Ade,2008-08-14,0.5421901050170056
AU-Ade,2008-08-20,0.5501065017333386
AU-Ade,2008-08-28,0.6130497607026436
AU-Ade,2008-08-29,0.6181876600448905
AU-Ade,2008-08-30,0.6247579961079085
AU-Ade,2008-09-03,0.6244013186729774
AU-Ade,2008-09-14,0.6244254927258546
AU-Ade,2008-09-18,0.6285925070118961
AU-Ade,2008-09-22,0.6277879638261178
AU-Ade,2008-09-29,0.6304391790010296
AU-Ade,2008-10-02,0.6298512522510548
AU-Ade,2008-10-07,0.6462474181779211
AU-Ade,2008-10-09,0.6263308153132379
AU-Ade,2008-10-15,0.6605278032890124
AU-Ade,2008-10-16,0.6621122239871317
AU-Ade,2008-10-17,0.6817262746486394
AU-Ade,2008-10-21,0.6842883482729941
AU-Ade,2008-10-31,0.7457208889018294
AU-Ade,2008-11-06,0.8057020040175011
AU-Ade,2008-11-07,0.8059453815855607
AU-Ade,2008-11-15,0.8049349186055099
AU-Ade,2008-11-21,0.8083485412168236
AU-Ade,2008-11-27,0.8941364868822702
AU-Ade,2008-11-28,0.8906017740832011
AU-Ade,2008-12-01,0.8892861369024933
AU-Ade,2008-12-10,0.8892320459697386
AU-Ade,2008-12-11,0.8892587136352874
AU-Ade,2008-12-16,0.9049446380863723
AU-Ade,2008-12-22,0.8921695224978288
AU-Ade,2009-01-04,0.8975966895348302
AU-Ade,2009-01-13,0.8910271694204409
AU-Ade,2009-01-15,0.8960450417901413
AU-Ade,2009-02-01,0.8977676570749024
AU-Ade,2009-02-27,0.9134043057864915
AU-Ade,2009-02-28,0.9136257078496384
AU-Ade,2009-03-03,0.9718090263534094
AU-Ade,2009-04-05,0.7788229136337145
AU-Ade,2009-04-13,0.8260445017157123
AU-Ade,2009-04-14,0.8231646705294496
AU-Ade,2009-04-21,0.6174641234170036
AU-Ade,2009-04-22,0.5975437750657564
AU-Ade,2009-04-24,0.6177088995079807
AU-Ade,2009-04-26,0.6038934269467582
AU-Ade,2009-05-03,0.6013578354866421
AU-Ade,2009-05-07,0.5799065047528962
AU-Ade,2009-05-12,0.5418956520245594
AU-Ade,2009-05-15,0.5713370945013402
AU-Ade,2009-05-18,0.6066310425530798
AU-Ade,2009-05-24,0.5973681056784588
AU-ASM,2010-09-06,0.8327653348618048
AU-ASM,2010-09-07,0.8369093140684203
AU-ASM,2010-09-08,0.817217652401559
AU-ASM,2010-09-20,0.7902785008072633
AU-ASM,2010-10-03,0.7221535633316101
AU-ASM,2010-10-09,0.7283935736517387
AU-ASM,2010-10-16,0.8027435513678796
AU-ASM,2010-10-28,0.7386322559058497
AU-ASM,2010-10-29,0.7338119812070765
AU-ASM,2010-11-07,0.5862849617422538
AU-ASM,2010-11-22,0.6424153319103276
AU-ASM,2010-11-23,0.6407176401568846
AU-ASM,2010-11-24,0.6470449876217591
AU-ASM,2010-12-07,0.646810911671839
AU-ASM,2010-12-10,0.7868966401792413
AU-ASM,2010-12-12,0.7875311459685168
AU-ASM,2010-12-15,0.7654784074434676
AU-ASM,2010-12-20,0.7724006695598987
AU-ASM,2011-01-02,0.6461809997976351
AU-ASM,2011-01-21,0.6768575861925417
AU-ASM,2011-02-03,0.6686667716481245
AU-ASM,2011-02-20,0.9409893098256495
AU-ASM,2011-02-24,0.9039574226030361
AU-ASM,2011-03-03,0.7759981838312813
AU-ASM,2011-03-24,0.9666322258887392
AU-ASM,2011-03-30,0.9820046314511128
AU-ASM,2011-04-11,0.8516793303279081
AU-ASM,2011-04-16,0.849945764713534
AU-ASM,2011-04-20,0.810514135476413
AU-ASM,2011-04-27,0.7976147100493859
AU-ASM,2011-04-30,0.7766190101315229
AU-ASM,2011-05-01,0.7651931090948363
AU-ASM,2011-05-07,0.7162555552603194
AU-ASM,2011-05-08,0.7319247217851722
AU-ASM,2011-05-18,0.6880096946103911
AU-ASM,2011-05-20,0.6855206783330535
AU-ASM,2011-05-21,0.6720529496229984
AU-ASM,2011-05-24,0.6529473709703562
AU-ASM,2011-05-27,0.6735863963526413
AU-ASM,2011-05-30,0.6392987671128085
AU-ASM,2011-06-12,0.7763904462755645
AU-ASM,2011-06-18,0.7663321253474913
AU-ASM,2011-06-23,0.7232636440538441
AU-ASM,2011-06-24,0.7201816306999437
AU-ASM,2011-06-26,0.7027601945804641
AU-ASM,2011-07-01,0.7055401740515888
AU-ASM,2011-07-02,0.6977031590033419
AU-ASM,2011-07-05,0.6646116923228067
AU-ASM,2011-07-21,0.5995175634718692
AU-ASM,2011-07-26,0.5758040372386526
AU-ASM,2011-08-14,0.5604565124609255
AU-ASM,2011-08-15,0.5600650675449116
AU-ASM,2011-08-30,0.5265692514888703
AU-ASM,2011-09-17,0.5455893864648272
AU-ASM,2011-10-20,0.6076654904475666
AU-ASM,2011-10-27,0.5977587540920478
AU-ASM,2011-10-31,0.7800759373671708
AU-ASM,2011-11-05,0.6215682784152532
AU-ASM,2011-12-07,0.581055772243138
AU-ASM,2011-12-12,0.5723696351739936
AU-ASM,2011-12-25,0.5410826613276795
AU-ASM,2012-01-21,0.6375633863285836
AU-ASM,2012-01-27,0.620200730598352
AU-ASM,2012-01-30,0.5782324657842101
AU-ASM,2012-02-02,0.5406381923625556
AU-ASM,2012-02-10,0.4928979237070701
AU-ASM,2012-02-29,0.8656856745698026
AU-ASM,2012-03-03,0.8720687294650338
AU-ASM,2012-03-11,0.8368439004856768
AU-ASM,2012-03-16,0.7796879045553025
AU-ASM,2012-03-28,0.6872501191870258
AU-ASM,2012-03-31,0.6286874366739846
AU-ASM,2012-04-11,0.6424820706944755
AU-ASM,2012-04-12,0.711524690837165
AU-ASM,2012-04-14,0.6831967764824232
AU-ASM,2012-04-16,0.6870655100150211
AU-ASM,2012-04-29,0.6851752419197368
AU-ASM,2012-05-05,0.6705799952831283
AU-ASM,2012-05-09,0.6685735769207357
AU-ASM,2012-05-17,0.6330039942690897
AU-ASM,2012-05-23,0.6399549761356674
AU-ASM,2012-06-13,0.6363168697459497
AU-ASM,2012-06-14,0.6384465839686158
AU-ASM,2012-06-21,0.605913700762822
AU-ASM,2012-06-27,0.5942463225228939
AU-ASM,2012-07-06,0.5876389134602283
AU-ASM,2012-07-10,0.6310494723903348
AU-ASM,2012-07-12,0.6387867231048538
AU-ASM,2012-07-13,0.602432978063996
AU-ASM,2012-08-01,0.5498627935465267
AU-ASM,2012-08-02,0.5514307062823862
AU-ASM,2012-08-10,0.5536222081774023
AU-ASM,2012-08-14,0.540677203602618
AU-ASM,2012-08-16,0.5465225067379857
AU-ASM,2012-08-18,0.5578012158838497
AU-ASM,2012-08-24,0.5530050847084819
AU-ASM,2012-08-25,0.5579671773080879
AU-ASM,2012-08-27,0.5430316409521425
AU-ASM,2012-08-31,0.5423983329354819
AU-ASM,2012-09-10,0.498410626007953
AU-ASM,2012-09-14,0.49782117652897206
AU-ASM,2012-09-23,0.5455293705686094
AU-ASM,2012-09-28,0.5634418580645526
AU-ASM,2012-10-05,0.5763592753562831
AU-ASM,2012-10-21,0.5366806799113482
AU-ASM,2012-10-22,0.5434968479370003
AU-ASM,2012-10-28,0.603994500442197
AU-ASM,2012-10-29,0.6116450100455133
AU-ASM,2012-11-05,0.6634454000180405
AU-ASM,2012-11-08,0.6877709704096827
AU-ASM,2012-11-13,0.6763582061258743
AU-ASM,2012-11-15,0.6029668063432962
AU-ASM,2012-11-18,0.6244877332440779
AU-ASM,2012-11-19,0.42044776606025497
AU-ASM,2012-11-22,0.5711056467792154
AU-ASM,2012-11-24,0.6100085772206104
AU-ASM,2012-11-28,0.6247439840897846
AU-ASM,2012-12-08,0.5331002351432254
AU-ASM,2012-12-14,0.6470334421453292
AU-ASM,2012-12-15,0.668429202521393
AU-ASM,2012-12-23,0.7262615388864271
AU-ASM,2012-12-28,0.7232836085526935
AU-ASM,2012-12-30,0.6466904155967141
AU-ASM,2013-01-07,0.6368773028684016
AU-ASM,2013-01-09,0.6136992085030442
AU-ASM,2013-01-15,0.6045350050027134
AU-ASM,2013-01-19,0.6829376929503915
AU-ASM,2013-01-20,0.613643864147461
AU-ASM,2013-01-22,0.6358322552956744
AU-ASM,2013-01-26,0.5103362793745063
AU-ASM,2013-02-02,0.5009418838930938
AU-ASM,2013-02-04,0.513094149318745
AU-ASM,2013-02-22,0.5678921259695131
AU-ASM,2013-02-23,0.5770456312791191
AU-ASM,2013-02-25,0.6517581503070243
AU-ASM,2013-03-07,0.6492485744423302
AU-ASM,2013-03-08,0.6364803125231489
AU-ASM,2013-03-12,0.5971733603404886
AU-ASM,2013-03-14,0.6038882744255055
AU-ASM,2013-04-03,0.6704757888429111
AU-ASM,2013-04-12,0.7025481460295238
AU-ASM,2013-04-13,0.6988984564125724
AU-ASM,2013-04-21,0.6683772063830934
AU-ASM,2013-05-01,0.6210128860631099
AU-ASM,2013-05-05,0.6340806338341267
AU-ASM,2013-05-19,0.8314049417526085
AU-ASM,2013-05-28,0.8146291958475712
AU-ASM,2013-05-29,0.7854830947491103
AU-ASM,2013-06-06,0.784510882658516
AU-ASM,2013-06-07,0.7974628519861198
AU-ASM,2013-06-11,0.7323115868229755
AU-ASM,2013-06-23,0.7078936560146756
AU-ASM,2013-06-24,0.7181958413171458
AU-ASM,2013-06-26,0.8231787077081725
AU-ASM,2013-07-03,0.6986328087743443
AU-ASM,2013-07-04,0.6937525986899107
AU-ASM,2013-07-10,0.6955956098667673
AU-ASM,2013-07-14,0.6733686805602589
AU-ASM,2013-07-16,0.6590252869117857
AU-ASM,2013-07-19,0.6775371644222549
AU-ASM,2013-07-20,0.6716614710392451
AU-ASM,2013-07-25,0.665032127892921
AU-ASM,2013-07-27,0.6554149615959314
AU-ASM,2013-08-09,0.6338096239450055
AU-ASM,2013-08-10,0.6343436259071007
AU-ASM,2013-08-11,0.6350634340297315
AU-ASM,2013-08-15,0.6409910509699667
AU-ASM,2013-08-18,0.6573147900898394
AU-ASM,2013-08-27,0.6105642544393323
AU-ASM,2013-08-29,0.6111602490301631
AU-ASM,2013-08-30,0.6213824847559389
AU-ASM,2013-09-09,0.5876523004033232
AU-ASM,2013-09-10,0.6071763386477668
AU-ASM,2013-09-11,0.6164700930384313
AU-ASM,2013-09-20,0.5633927349540969
AU-ASM,2013-10-03,0.5684921183131423
AU-ASM,2013-10-09,0.49982986864005524
AU-ASM,2013-10-10,0.5199147687155277
AU-ASM,2013-10-13,0.593484980009494
AU-ASM,2013-10-17,0.5511002821926928
AU-ASM,2013-10-18,0.5509515330804274
AU-ASM,2013-10-20,0.4845185410655107
AU-ASM,2013-10-23,0.5820868596820608
AU-ASM,2013-10-26,0.5210810233235451
AU-ASM,2013-11-10,0.47234641688089807
AU-ASM,2013-11-12,0.46978681701225
AU-ASM,2013-11-22,0.5929949268391198
AU-ASM,2013-11-23,0.5926140121409449
AU-ASM,2013-11-30,0.5623608938152546
AU-ASM,2013-12-02,0.5547359375227546
AU-ASM,2013-12-21,0.6301989238755866
AU-DaP,2007-09-22,0.411081240601515
AU-DaP,2007-09-30,0.16635399160458536
AU-DaP,2007-10-12,0.49969050377168794
AU-DaP,2007-11-23,0.8047055978543999
AU-DaP,2007-11-28,0.80271742186926
AU-DaP,2007-12-02,0.737494309469965
AU-DaP,2007-12-03,0.739329552510301
AU-DaP,2007-12-10,0.7969540541699718
AU-DaP,2007-12-15,0.804771689632822
AU-DaP,2008-01-06,0.8628542261707104
AU-DaP,2008-01-08,0.8968102204915147
AU-DaP,2008-01-09,0.8972540570376535
AU-DaP,2008-01-11,0.8943809996982361
AU-DaP,2008-01-14,0.8980228546582651
AU-DaP,2008-01-15,0.8699559046935502
AU-DaP,2008-02-02,0.8698790326543381
AU-DaP,2008-02-11,0.8985709051019494
AU-DaP,2008-02-15,0.9020609471550912
AU-DaP,2008-02-19,0.9009362911092231
AU-DaP,2008-02-22,0.9014954768209711
AU-DaP,2008-02-28,0.9130138874325157
AU-DaP,2008-03-03,0.8732782332366381
AU-DaP,2008-03-06,0.9036920197115187
AU-DaP,2008-03-17,0.9020741424082218
AU-DaP,2008-03-21,0.9708180763536133
AU-DaP,2008-04-24,0.7811963419246003
AU-DaP,2008-04-29,0.660449600917625
AU-DaP,2008-05-01,0.6497114411341779
AU-DaP,2008-05-03,0.7034306178303499
AU-DaP,2008-05-15,0.5988960149138213
AU-DaP,2008-05-20,0.5593517233371365
AU-DaP,2008-06-02,0.4431072963844895
AU-DaP,2008-06-08,0.48257619205666313
AU-DaP,2008-06-09,0.4510696463600566
AU-DaP,2008-06-14,0.4387425875787476
AU-DaP,2008-06-15,0.4654721457432498
AU-DaP,2008-07-08,0.3174049432716707
AU-DaP,2008-07-10,0.34603664948385116
AU-DaP,2008-07-16,0.3752406970388376
AU-DaP,2008-07-18,0.3617864413362516
AU-DaP,2008-07-30,0.34844771188804025
AU-DaP,2008-08-05,0.32240359038071864
AU-DaP,2008-08-06,0.31925776159706176
AU-DaP,2008-08-11,0.2954546886462211
AU-DaP,2008-08-15,0.2460220398585391
AU-DaP,2008-08-16,0.23600915495319078
AU-DaP,2008-08-19,0.24794582452603223
AU-DaP,2008-08-20,0.29530487600652866
AU-DaP,2008-08-26,0.28657666726102
AU-DaP,2008-09-02,0.37123992836178127
AU-DaP,2008-09-03,0.35038464020283294
AU-DaP,2008-09-06,0.3491313975338347
AU-DaP,2008-09-13,0.359237492061752
AU-DaP,2008-09-17,0.38532716142878104
AU-DaP,2008-09-27,0.322759738695764
AU-DaP,2008-10-08,0.33252760964073835
AU-DaP,2008-10-15,0.4008401893264239
AU-DaP,2008-11-04,0.422709088228668
AU-DaP,2008-11-07,0.40213067372731764
AU-DaP,2008-11-15,0.790960060357098
AU-DaP,2008-11-17,0.7921480117558012
AU-DaP,2008-11-30,0.7941923762351959
AU-DaP,2008-12-03,0.7916480741016515
AU-DaP,2008-12-05,0.7912814494047801
AU-DaP,2008-12-10,0.7927077912229645
AU-DaP,2008-12-21,0.8956718026307862
AU-DaP,2008-12-28,0.8967037290971622
AU-DaP,2009-01-10,1.0082878217377453
AU-DaP,2009-01-15,1.026164130610227
AU-DaP,2009-01-29,0.9962143371942743
AU-DaP,2009-02-02,0.9885922348189989
AU-DaP,2009-02-05,1.0009940888072326
AU-DaP,2009-02-22,1.0140207062409372
AU-DaP,2009-03-31,0.8237262774316034
AU-DaP,2009-04-03,0.7945891991052662
AU-DaP,2009-04-09,0.7044019403564209
AU-DaP,2009-04-20,0.6315300285602069
AU-DaP,2009-04-26,0.6075944741516172
AU-DaP,2009-05-07,0.4235822200187989
AU-DaP,2009-05-15,0.41324725169188614
AU-DaP,2009-05-24,0.3701343602566338
AU-DaP,2009-05-26,0.44390962726055566
AU-DaP,2009-05-30,0.45900517752996095
AU-DaP,2009-05-31,0.45320249411562624
AU-DaP,2009-06-13,0.35221562063968725
AU-DaP,2009-07-09,0.3298467606398953
AU-DaP,2009-07-10,0.33600118001071055
AU-DaP,2009-07-15,0.3037997016731566
AU-DaP,2009-07-18,0.3272875195930589
AU-DaP,2009-07-23,0.4133169466311075
AU-DaP,2009-07-25,0.35165185807746047
AU-DaP,2009-08-04,0.2863894420620411
AU-DaP,2009-08-08,0.3445451544828164
AU-DaP,2009-08-09,0.34844290063255556
AU-DaP,2009-08-10,0.36343852206084065
AU-DaP,2009-08-15,0.40782534280735017
AU-DaP,2009-09-03,0.5236538621273541
AU-DaP,2009-09-12,0.3932604074167738
AU-DaP,2009-10-02,0.38560497839478547
AU-DaP,2009-10-24,0.3167474443324515
AU-DaP,2009-11-01,0.41821953204326784
AU-DaP,2009-11-26,0.4682568697097623
AU-DaP,2009-12-04,0.5095305005074208
AU-DaP,2009-12-14,0.8255263614126032
AU-DaP,2009-12-15,0.7281714106756851
AU-DaP,2009-12-20,0.9656447959201141
AU-DaP,2009-12-31,0.9626158211869127
AU-DaP,2010-01-04,0.9926211315009972
AU-DaP,2010-01-07,0.9495496827047989
AU-DaP,2010-01-19,1.0204036912621999
AU-DaP,2010-01-21,1.0152140192855807
AU-DaP,2010-01-22,1.0175050614091081
AU-DaP,2010-01-24,1.0099603780220774
AU-DaP,2010-02-02,1.0116265859620424
AU-DaP,2010-02-03,1.0060401909177223
AU-DaP,2010-02-06,1.0017160390342144
AU-DaP,2010-02-13,0.9965434943093827
AU-DaP,2010-02-19,1.0083390003006598
AU-DaP,2010-02-27,0.9945790631802873
AU-DaP,2010-02-28,0.99465662202813
AU-DaP,2010-03-13,0.9951727619038307
AU-DaP,2010-04-01,0.8368172760017806
AU-DaP,2010-04-02,0.7709581020066485
AU-DaP,2010-04-05,0.7480947881467835
AU-DaP,2010-04-15,0.8530108305871672
AU-DaP,2010-04-22,0.831599617684976
AU-DaP,2010-04-25,0.8210587001135377
AU-DaP,2010-05-10,0.6595547946161976
AU-DaP,2010-05-14,0.6780442909097574
AU-DaP,2010-05-18,0.8148208737975652
AU-DaP,2010-06-07,0.5558060878925154
AU-DaP,2010-06-14,0.5135377628403112
AU-DaP,2010-06-16,0.5313982355152114
AU-DaP,2010-06-18,0.518476863690507
AU-DaP,2010-06-22,0.5199910651006032
AU-DaP,2010-06-26,0.4463338932454885
AU-DaP,2010-06-27,0.4096600312227965
AU-DaP,2010-06-29,0.4144991864479228
AU-DaP,2010-07-04,0.46633289363829716
AU-DaP,2010-08-03,0.34182307637547443
AU-DaP,2010-08-05,0.3218395686325335
AU-DaP,2010-09-26,0.46643705883777564
AU-DaP,2010-10-09,0.446359129887329
AU-DaP,2010-10-15,0.8077918853562271
AU-DaP,2010-10-27,0.7718735260334
AU-DaP,2010-11-03,0.6833516360909868
AU-DaP,2010-11-04,0.6756703684882711
AU-DaP,2010-11-18,0.8072619612228924
AU-DaP,2010-11-28,0.8961442408354324
AU-DaP,2010-12-10,0.8325967198804234
AU-DaP,2010-12-20,0.9674319408087457
AU-DaP,2010-12-26,0.9805497125190653
AU-DaP,2010-12-29,0.9892574891382557
AU-DaP,2010-12-30,1.0016579531729937
AU-DaP,2011-01-06,0.989363362554784
AU-DaP,2011-01-07,0.9892596804502745
AU-DaP,2011-01-10,0.9717815170468121
AU-DaP,2011-01-12,0.9899818494964715
AU-DaP,2011-01-14,0.9878811747649091
AU-DaP,2011-01-16,0.9966351306591106
AU-DaP,2011-01-23,1.0132232184978414
AU-DaP,2011-01-27,1.0023779570261449
AU-DaP,2011-01-31,1.0193101823233732
AU-DaP,2011-02-10,1.018231231398739
AU-DaP,2011-02-12,1.018815716680972
AU-DaP,2011-02-20,0.9896617874969661
AU-DaP,2011-02-23,0.9955667664124055
AU-DaP,2011-03-03,0.986564945967825
AU-DaP,2011-03-07,0.9914882008851501
AU-DaP,2011-03-08,0.9999784642108457
AU-DaP,2011-03-30,0.9742809724781278
AU-DaP,2011-04-06,0.9882671254599009
AU-DaP,2011-04-27,0.9513777479295408
AU-DaP,2011-04-30,0.9247253827165014
AU-DaP,2011-05-10,0.81659628195827
AU-DaP,2011-05-16,0.7678922933856026
AU-DaP,2011-05-22,0.7160787338000887
AU-DaP,2011-05-31,0.6091149242702538
AU-DaP,2011-06-08,0.6051981118401696
AU-DaP,2011-06-10,0.5972493875972845
AU-DaP,2011-06-13,0.5277956449482654
AU-DaP,2011-06-14,0.5208526460850932
AU-DaP,2011-06-22,0.5010453165816199
AU-DaP,2011-06-23,0.5011134012803572
